,LINK_ID,Source,Target,ROAD_USE,LANES,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,REMARK,WORKSTATE,TMPID,IDCHECK,SOSFNODEID,SOSTNODEID,SOSBUILDID,ORDERID,USERID,STNL_REG,DEPT_CODE,ID½Å±ÔºÎ¿©,len,len_1
345,2060049500,2060016700,2060016100,0,0,107,000,-,¹ßÀÌºÀ7±æ,0,000,0,0,0,0,,5,,,OEXT2060016700,OEXT2060016100,OEXT2060049500,,sn_si-kg,206,00000,,0.0,0.00111572795437
346,2060079600,2060024800,2060027600,0,0,107,000,-,ºÐ´ç·Î,0,000,0,0,0,0,,5,,,OEXT2060024800,OEXT2060027600,OEXT2060079600,,sn_si-kg,206,00000,,0.0,0.00476849077467
347,2060020400,2060007300,2060008200,0,0,107,000,-,±¸¹Ì·Î,0,000,0,0,0,0,,5,,,OEXT2060007300,OEXT2060008200,OEXT2060020400,,sn_si-kg,206,00000,,0.0,0.00317445084616
348,2060118800,2060038000,2060037400,1,0,107,000,-,»õµ¿¾È1±æ,0,000,0,0,0,0,,5,,,OEXT2060038000,OEXT2060037400,OEXT2060118800,,sn_si-kg,206,00000,,0.0,0.000841889070908
349,2060117000,2060037400,2060036900,1,0,107,000,-,»õµ¿¾È1±æ,0,000,0,0,0,0,,5,,,OEXT2060037400,OEXT2060036900,OEXT2060117000,,sn_si-kg,206,00000,,0.0,0.000996972577633
350,2060023200,2060009100,2060008200,0,0,107,000,-,°ñ¾È±æ,0,000,0,0,0,0,,5,,,OEXT2060009100,OEXT2060008200,OEXT2060023200,,sn_si-kg,206,00000,,0.0,0.00216006722511
351,2060054800,2060017900,2060018900,0,0,107,000,-,¼ö³»°í±æ,0,000,0,0,0,0,,5,,,OEXT2060017900,OEXT2060018900,OEXT2060054800,,sn_si-kg,206,00000,,0.0,0.00177431292765
352,2060051000,2060017200,2060016500,0,0,107,000,-,ÇâÇÐ±æ,0,000,0,0,0,0,,5,,,OEXT2060017200,OEXT2060016500,OEXT2060051000,,sn_si-kg,206,00000,,0.0,0.000988097440837
353,2060049000,2060016300,2060015900,0,0,107,000,-,¹ßÀÌºÀ±æ,0,000,0,0,0,0,,5,,,OEXT2060016300,OEXT2060015900,OEXT2060049000,,sn_si-kg,206,00000,,0.0,0.00105272276723
354,2060050200,2060016500,2060016300,0,0,107,000,-,¹ßÀÌºÀ±æ,0,000,0,0,0,0,,5,,,OEXT2060016500,OEXT2060016300,OEXT2060050200,,sn_si-kg,206,00000,,0.0,0.000440011829832
355,2060035400,2060012400,2060011900,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,,5,,,OEXT2060012400,OEXT2060011900,OEXT2060035400,,sn_si-kg,206,00000,,0.0,0.00211146259134
356,2060081400,2060025800,2060025500,0,0,107,000,-,Á¤ÀÚÁß¾Ó±æ,0,000,0,0,0,0,,5,,,OEXT2060025800,OEXT2060025500,OEXT2060081400,,sn_si-kg,206,00000,,0.0,0.00101890575835
357,2060075800,2060025000,2060023800,0,0,107,000,-,ÀåÀÚ°ñ±æ,0,000,0,0,0,0,,5,,,OEXT2060025000,OEXT2060023800,OEXT2060075800,,sn_si-kg,206,00000,,0.0,0.00191074234169
358,2060064000,2060022000,2060020400,0,0,107,000,-,³»Á¤·Î,0,000,0,0,0,0,,5,,,OEXT2060022000,OEXT2060020400,OEXT2060064000,,sn_si-kg,206,00000,,0.0,0.00122640128565
359,2060062600,2060020200,2060020100,0,0,107,000,-,´ÀÆ¼¸¶À»±æ,0,000,0,0,0,0,,5,,,OEXT2060020200,OEXT2060020100,OEXT2060062600,,sn_si-kg,206,00000,,0.0,0.0018620644341
360,2060038600,2060013300,2060012800,0,0,107,000,-,¹é±Ã·Î,0,000,0,0,0,0,,5,,,OEXT2060013300,OEXT2060012800,OEXT2060038600,,sn_si-kg,206,00000,,0.0,0.00327659440956
361,2060044400,2060014600,2060014500,0,0,107,000,-,ºÀ¿ìÀç±æ,0,000,0,0,0,0,,5,,,OEXT2060014600,OEXT2060014500,OEXT2060044400,,sn_si-kg,206,00000,,0.0,0.00192347048473
362,2060021800,2060008600,2060007600,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060008600,OEXT2060007600,OEXT2060021800,,sn_si-kg,206,00000,,0.0,0.00166516809671
363,2060015000,2060007200,2060005600,0,0,107,000,-,ÅºÃµ»ó·Î,0,000,0,0,0,0,,5,,,OEXT2060007200,OEXT2060005600,OEXT2060015000,,sn_si-kg,206,00000,,0.0,0.00262387515988
364,2060016400,2060006200,2060006000,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060006200,OEXT2060006000,OEXT2060016400,,sn_si-kg,206,00000,,0.0,0.00148509328274
365,2060013800,2280073500,2060006000,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2280073500,OEXT2060006000,OEXT2060013800,,sn_si-kg,206,00000,,0.0,0.00497382326884
366,2060075400,2060025200,2060023700,0,0,107,000,-,¹é±Ã·Î,0,000,0,0,0,0,,5,,,OEXT2060025200,OEXT2060023700,OEXT2060075400,,sn_si-kg,206,00000,,0.0,0.00145346254038
367,2060063400,2060020400,2060020300,0,0,107,000,-,´ÀÆ¼¸¶À»±æ,0,000,0,0,0,0,,5,,,OEXT2060020400,OEXT2060020300,OEXT2060063400,,sn_si-kg,206,00000,,0.0,0.00154862692913
368,2060021600,2060007800,2060007600,0,0,107,000,-,ÅºÃµ»ó·Î,0,000,0,0,0,0,,5,,,OEXT2060007800,OEXT2060007600,OEXT2060021600,,sn_si-kg,206,00000,,0.0,0.00144698325808
369,2060048200,2060020100,2060015600,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,,5,,,OEXT2060020100,OEXT2060015600,OEXT2060048200,,sn_si-kg,206,00000,,0.0,0.00505115764818
370,2060072100,2060023600,2060022600,0,0,107,000,-,ºÐ´çÀåÅÍ±æ,0,000,0,0,0,0,,5,,,OEXT2060023600,OEXT2060022600,OEXT2060072100,,sn_si-kg,206,00000,,0.0,0.00109840759227
371,2060070500,2060022600,2060022200,0,0,107,000,-,¼¼Áý±æ,0,000,0,0,0,0,,5,,,OEXT2060022600,OEXT2060022200,OEXT2060070500,,sn_si-kg,206,00000,,0.0,0.00103661543175
372,2060070700,2060022800,2060022200,0,0,107,000,-,¼­Çö½Ã¹ü±æ,0,000,0,0,0,0,,5,,,OEXT2060022800,OEXT2060022200,OEXT2060070700,,sn_si-kg,206,00000,,0.0,0.000829902352653
373,2060066500,2060023900,2060021200,0,0,107,000,-,´ëÁø±æ,0,000,0,0,0,0,,5,,,OEXT2060023900,OEXT2060021200,OEXT2060066500,,sn_si-kg,206,00000,,0.0,0.00302952249207
374,2060066300,2060022800,2060021100,0,0,107,000,-,Àå¾È±æ,0,000,0,0,0,0,,5,,,OEXT2060022800,OEXT2060021100,OEXT2060066300,,sn_si-kg,206,00000,,0.0,0.00164835202055
375,2060064800,2060020700,2060021100,0,0,107,000,-,¼­Çö½Ã¹ü±æ,0,000,0,0,0,0,,5,,,OEXT2060020700,OEXT2060021100,OEXT2060064800,,sn_si-kg,206,00000,,0.0,0.000745168342066
376,2060064600,2060022200,2060020600,0,0,107,000,-,¼­Çö½Ã¹ü±æ,0,000,0,0,0,0,,5,,,OEXT2060022200,OEXT2060020600,OEXT2060064600,,sn_si-kg,206,00000,,0.0,0.000915398637285
377,2060089200,2060028500,2060028100,0,0,107,000,-,¸Ô°Å¸®±æ,0,000,0,0,0,0,,5,,,OEXT2060028500,OEXT2060028100,OEXT2060089200,,sn_si-kg,206,00000,,0.0,0.00128424518868
378,2060091100,2060028600,2060029500,0,0,107,000,-,È¿Çà1±æ,0,000,0,0,0,0,,5,,,OEXT2060028600,OEXT2060029500,OEXT2060091100,,sn_si-kg,206,00000,,0.0,0.00089328601295
379,2060090600,2060029500,2060028500,0,0,107,000,-,Á¡°ñ±æ,0,000,0,0,0,0,,5,,,OEXT2060029500,OEXT2060028500,OEXT2060090600,,sn_si-kg,206,00000,,0.0,0.0012243741603
380,2060055400,2060018200,2060018400,0,0,107,000,-,ºÐ´ç·Î,0,000,0,0,0,0,,5,,,OEXT2060018200,OEXT2060018400,OEXT2060055400,,sn_si-kg,206,00000,,0.0,0.00250964084392
381,2060055000,2060018200,2060018000,0,0,107,000,-,¼±ÁöºÀ±æ,0,000,0,0,0,0,,5,,,OEXT2060018200,OEXT2060018000,OEXT2060055000,,sn_si-kg,206,00000,,0.0,0.000389814121437
382,2060052000,2060016900,2060017000,0,0,107,000,-,¼±ÁöºÀ2±æ,0,000,0,0,0,0,,5,,,OEXT2060016900,OEXT2060017000,OEXT2060052000,,sn_si-kg,206,00000,,0.0,0.000565076523219
383,2060158700,2060050200,2060051900,0,0,107,000,-,¹ú¸»·Î,0,000,0,0,0,0,,5,,,OEXT2060050200,OEXT2060051900,OEXT2060158700,,sn_si-kg,206,00000,,0.0,0.00170905582336
384,2060049100,2060015900,2060016300,0,0,107,000,-,¹ßÀÌºÀ±æ,0,000,0,0,0,0,,5,,,OEXT2060015900,OEXT2060016300,OEXT2060049100,,sn_si-kg,206,00000,,0.0,0.00101317254697
385,2060050300,2060016300,2060016500,0,0,107,000,-,¹ßÀÌºÀ±æ,0,000,0,0,0,0,,5,,,OEXT2060016300,OEXT2060016500,OEXT2060050300,,sn_si-kg,206,00000,,0.0,0.000482981264018
386,2060035500,2060011900,2060012400,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,,5,,,OEXT2060011900,OEXT2060012400,OEXT2060035500,,sn_si-kg,206,00000,,0.0,0.00211143201036
387,2060021500,2060007500,2060008400,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,,5,,,OEXT2060007500,OEXT2060008400,OEXT2060021500,,sn_si-kg,206,00000,,0.0,0.000967122065226
388,2060019500,2060006900,2060007500,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,,5,,,OEXT2060006900,OEXT2060007500,OEXT2060019500,,sn_si-kg,206,00000,,0.0,0.00190148375935
389,2060014700,2060005500,2060006500,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,,5,,,OEXT2060005500,OEXT2060006500,OEXT2060014700,,sn_si-kg,206,00000,,0.0,0.00161694433939
390,2060014900,2060005600,2060005700,0,0,107,003,-,±¸¹Ì·Î,0,000,0,0,0,0,,5,,,OEXT2060005600,OEXT2060005700,OEXT2060014900,,sn_si-kg,206,00000,,0.0,0.0013453903474
391,2060062700,2060020100,2060020200,0,0,107,000,-,´ÀÆ¼¸¶À»±æ,0,000,0,0,0,0,,5,,,OEXT2060020100,OEXT2060020200,OEXT2060062700,,sn_si-kg,206,00000,,0.0,0.0018620644341
392,2060038700,2060012800,2060013300,0,0,107,000,-,¹é±Ã·Î,0,000,0,0,0,0,,5,,,OEXT2060012800,OEXT2060013300,OEXT2060038700,,sn_si-kg,206,00000,,0.0,0.00327659530821
393,2060044500,2060014500,2060014600,0,0,107,000,-,ºÀ¿ìÀç±æ,0,000,0,0,0,0,,5,,,OEXT2060014500,OEXT2060014600,OEXT2060044500,,sn_si-kg,206,00000,,0.0,0.00192346958541
394,2060021900,2060007600,2060008600,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060007600,OEXT2060008600,OEXT2060021900,,sn_si-kg,206,00000,,0.0,0.00167898342586
395,2060019300,2060006900,2060007000,0,0,107,000,-,ÁÖ°ø±æ,0,000,0,0,0,0,,5,,,OEXT2060006900,OEXT2060007000,OEXT2060019300,,sn_si-kg,206,00000,,0.0,0.00063197691538
396,2060023500,2060008400,2060008300,0,0,107,000,-,±Ý°î·Î,0,000,0,0,0,0,,5,,,OEXT2060008400,OEXT2060008300,OEXT2060023500,,sn_si-kg,206,00000,,0.0,0.000985876006239
397,2060028700,2060010100,2060009900,0,0,107,000,-,¹é±Ã·Î,0,000,0,0,0,0,,5,,,OEXT2060010100,OEXT2060009900,OEXT2060028700,,sn_si-kg,206,00000,,0.0,0.000946048451482
398,2060018100,2060006400,2060007700,0,0,107,000,-,¿À¸®µé2±æ,0,000,0,0,0,0,,5,,,OEXT2060006400,OEXT2060007700,OEXT2060018100,,sn_si-kg,206,00000,,0.0,0.00292853902379
399,2060017900,2060006400,2060006500,0,0,107,000,-,³ó¼ö»ê±æ,0,000,0,0,0,0,,5,,,OEXT2060006400,OEXT2060006500,OEXT2060017900,,sn_si-kg,206,00000,,0.0,0.00158720401145
400,2060015100,2060005600,2060007200,0,0,107,000,-,ÅºÃµ»ó·Î,0,000,0,0,0,0,,5,,,OEXT2060005600,OEXT2060007200,OEXT2060015100,,sn_si-kg,206,00000,,0.0,0.00264219988738
401,2060016500,2060006000,2060006200,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060006000,OEXT2060006200,OEXT2060016500,,sn_si-kg,206,00000,,0.0,0.00137961271799
402,2060013900,2060006000,2280073500,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060006000,OEXT2280073500,OEXT2060013900,,sn_si-kg,206,00000,,0.0,0.00495863614024
403,2060075500,2060023700,2060025200,0,0,107,000,-,¹é±Ã·Î,0,000,0,0,0,0,,5,,,OEXT2060023700,OEXT2060025200,OEXT2060075500,,sn_si-kg,206,00000,,0.0,0.00145349383169
404,2060066400,2060021100,2060022800,0,0,107,000,-,Àå¾È±æ,0,000,0,0,0,0,,5,,,OEXT2060021100,OEXT2060022800,OEXT2060066400,,sn_si-kg,206,00000,,0.0,0.00164611423971
405,2060064900,2060021100,2060020700,0,0,107,000,-,¼­Çö½Ã¹ü±æ,0,000,0,0,0,0,,5,,,OEXT2060021100,OEXT2060020700,OEXT2060064900,,sn_si-kg,206,00000,,0.0,0.000774913529718
406,2060064700,2060020600,2060022200,0,0,107,000,-,¼­Çö½Ã¹ü±æ,0,000,0,0,0,0,,5,,,OEXT2060020600,OEXT2060022200,OEXT2060064700,,sn_si-kg,206,00000,,0.0,0.00104151922036
407,2060064300,2060020500,2060021100,0,0,107,000,-,Àå¾È±æ,0,000,0,0,0,0,,5,,,OEXT2060020500,OEXT2060021100,OEXT2060064300,,sn_si-kg,206,00000,,0.0,0.000972493392562
408,2060064500,2060020700,2060020600,0,0,107,000,-,¼­Çö½Ã¹ü±æ,0,000,0,0,0,0,,5,,,OEXT2060020700,OEXT2060020600,OEXT2060064500,,sn_si-kg,206,00000,,0.0,0.0013405165928
409,2060067600,2060021400,2060022600,0,0,107,000,-,ºÐ´çÀåÅÍ±æ,0,000,0,0,0,0,,5,,,OEXT2060021400,OEXT2060022600,OEXT2060067600,,sn_si-kg,206,00000,,0.0,0.000665656306619
410,2060060300,2060020600,2060019500,0,0,107,000,-,ÅÂÇö±æ,0,000,0,0,0,0,,5,,,OEXT2060020600,OEXT2060019500,OEXT2060060300,,sn_si-kg,206,00000,,0.0,0.000926136448682
411,2060055500,2060018400,2060018200,0,0,107,000,-,ºÐ´ç·Î,0,000,0,0,0,0,,5,,,OEXT2060018400,OEXT2060018200,OEXT2060055500,,sn_si-kg,206,00000,,0.0,0.00236086509869
412,2060055100,2060018000,2060018200,0,0,107,000,-,¼±ÁöºÀ±æ,0,000,0,0,0,0,,5,,,OEXT2060018000,OEXT2060018200,OEXT2060055100,,sn_si-kg,206,00000,,0.0,0.000389813668318
413,2060052100,2060017000,2060016900,0,0,107,000,-,¼±ÁöºÀ2±æ,0,000,0,0,0,0,,5,,,OEXT2060017000,OEXT2060016900,OEXT2060052100,,sn_si-kg,206,00000,,0.0,0.000588055821236
414,2060052300,2060017300,2060017000,0,0,107,000,-,¼±ÁöºÀ5±æ,0,000,0,0,0,0,,5,,,OEXT2060017300,OEXT2060017000,OEXT2060052300,,sn_si-kg,206,00000,,0.0,0.000922995657508
415,2060051500,2060016600,2060017000,0,0,107,000,-,¼±ÁöºÀ±æ,0,000,0,0,0,0,,5,,,OEXT2060016600,OEXT2060017000,OEXT2060051500,,sn_si-kg,206,00000,,0.0,0.000425664669804
416,2060109300,2060035100,2060034600,0,0,107,000,-,-,0,000,0,0,0,0,,5,,,OEXT2060035100,OEXT2060034600,OEXT2060109300,,sn_si-kg,206,00000,,0.0,0.000883432561225
417,2060028900,2060010500,2060009900,0,0,107,000,-,±¹³íµé±æ,0,000,0,0,0,0,,5,,,OEXT2060010500,OEXT2060009900,OEXT2060028900,,sn_si-kg,206,00000,,0.0,0.00282526366544
418,2060030700,2060010400,2060010700,0,0,107,000,-,±îÄ¡¸¶À»±æ,0,000,0,0,0,0,,5,,,OEXT2060010400,OEXT2060010700,OEXT2060030700,,sn_si-kg,206,00000,,0.0,0.00217628927949
419,2060030500,2060010500,2060010400,0,0,107,000,-,±îÄ¡¸¶À»±æ,0,000,0,0,0,0,,5,,,OEXT2060010500,OEXT2060010400,OEXT2060030500,,sn_si-kg,206,00000,,0.0,0.00103982257771
420,2060104600,2060032900,2060034100,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060032900,OEXT2060034100,OEXT2060104600,,sn_si-kg,206,00000,,0.0,0.00154872503142
421,2060114800,2060036200,2060036400,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060036200,OEXT2060036400,OEXT2060114800,,sn_si-kg,206,00000,,0.0,0.000381858336212
422,2060114900,2060036400,2060036200,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060036400,OEXT2060036200,OEXT2060114900,,sn_si-kg,206,00000,,0.0,0.000399026926674
423,2060123200,2060039000,2060039500,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060039000,OEXT2060039500,OEXT2060123200,,sn_si-kg,206,00000,,0.0,0.00100013216446
424,2060104700,2060034100,2060032900,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060034100,OEXT2060032900,OEXT2060104700,,sn_si-kg,206,00000,,0.0,0.0015673127722
425,2060123300,2060039500,2060039000,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060039500,OEXT2060039000,OEXT2060123300,,sn_si-kg,206,00000,,0.0,0.000975437771516
426,2060127900,2060041500,2060003100,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060041500,OEXT2060003100,OEXT2060127900,,sn_si-kg,206,00000,,0.0,0.00332380774766
427,2060038100,2060013200,2060012700,0,0,102,000,100,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060013200,OEXT2060012700,OEXT2060038100,,sn_si-kg,206,00000,,0.0,0.00328456626109
428,2060037100,2060012700,2060012300,0,0,102,000,100,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060012700,OEXT2060012300,OEXT2060037100,,sn_si-kg,206,00000,,0.0,0.00319960497284
429,2060133700,2060042600,2060042500,0,0,107,000,-,¹æ¾Æ´Ù¸®±æ,0,000,0,0,0,0,,5,,,OEXT2060042600,OEXT2060042500,OEXT2060133700,,sn_si-kg,206,00000,,0.0,0.00150690892673
430,2060149400,2060047400,2060047700,0,0,102,000,-,µµ½Ã°í¼ÓÈ­±¹µµÁ¦100È£,0,102,0,0,0,0,,5,,,OEXT2060047400,OEXT2060047700,OEXT2060149400,,sn_si-kg,206,00000,,0.0,0.000168364695581
431,2060139200,2060044300,2060044400,0,0,107,000,-,ÇÏÅ¾·Î,0,000,0,0,0,0,,5,,,OEXT2060044300,OEXT2060044400,OEXT2060139200,,sn_si-kg,206,00000,,0.0,0.00162880087621
432,2060139300,2060044400,2060044300,0,0,107,000,-,ÇÏÅ¾·Î,0,000,0,0,0,0,,5,,,OEXT2060044400,OEXT2060044300,OEXT2060139300,,sn_si-kg,206,00000,,0.0,0.00162295551078
433,2060130600,2060041500,2060041700,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060041500,OEXT2060041700,OEXT2060130600,,sn_si-kg,206,00000,,0.0,0.000454857671223
434,2060130700,2060041700,2060041500,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060041700,OEXT2060041500,OEXT2060130700,,sn_si-kg,206,00000,,0.0,0.000450145778394
435,2060039200,2060013000,2060013600,0,0,107,000,-,ºÒÁ¤·Î,0,000,0,0,0,0,,5,,,OEXT2060013000,OEXT2060013600,OEXT2060039200,,sn_si-kg,206,00000,,0.0,0.00431874612952
436,2060041600,2060013600,2060013800,0,0,107,000,-,ºÒÁ¤·Î,0,000,0,0,0,0,,5,,,OEXT2060013600,OEXT2060013800,OEXT2060041600,,sn_si-kg,206,00000,,0.0,0.00150260761136
437,2060037200,2060012900,2060012400,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,,5,,,OEXT2060012900,OEXT2060012400,OEXT2060037200,,sn_si-kg,206,00000,,0.0,0.00318433175157
438,2060034600,2060012000,2060011700,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,,5,,,OEXT2060012000,OEXT2060011700,OEXT2060034600,,sn_si-kg,206,00000,,0.0,0.00286714500089
439,2060074800,2060024100,2060023500,0,0,107,000,-,½¡³»1±æ,0,000,0,0,0,0,,5,,,OEXT2060024100,OEXT2060023500,OEXT2060074800,,sn_si-kg,206,00000,,0.0,0.00100873699912
440,2060068500,2060023000,2060021600,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,,5,,,OEXT2060023000,OEXT2060021600,OEXT2060068500,,sn_si-kg,206,00000,,0.0,0.000763187159711
441,2060063200,2060021700,2060020200,0,0,107,000,-,Á¤ÀÚÁß¾Ó±æ,0,000,0,0,0,0,,5,,,OEXT2060021700,OEXT2060020200,OEXT2060063200,,sn_si-kg,206,00000,,0.0,0.001190863494
442,2060068900,2060023100,2060021700,0,0,107,000,-,Á¤ÀÚÁß¾Ó±æ,0,000,0,0,0,0,,5,,,OEXT2060023100,OEXT2060021700,OEXT2060068900,,sn_si-kg,206,00000,,0.0,0.000765001032469
443,2060068300,2060021700,2060021600,0,0,107,000,-,Á¤ÀÚ´É°ñ±æ,0,000,0,0,0,0,,5,,,OEXT2060021700,OEXT2060021600,OEXT2060068300,,sn_si-kg,206,00000,,0.0,0.00185124104599
444,2060076800,2060024400,2060024100,0,0,107,000,-,Á¤ÀÚ»ó°¡±æ,0,000,0,0,0,0,,5,,,OEXT2060024400,OEXT2060024100,OEXT2060076800,,sn_si-kg,206,00000,,0.0,0.00036017073007
445,2060028000,2060009800,2060009700,0,0,107,000,-,¾Õ³Ñ¸»±æ,0,000,0,0,0,0,,5,,,OEXT2060009800,OEXT2060009700,OEXT2060028000,,sn_si-kg,206,00000,,0.0,0.000355535530836
446,2060027200,2060009700,2060009400,0,0,107,000,-,¾Õ³Ñ¸»1±æ,0,000,0,0,0,0,,5,,,OEXT2060009700,OEXT2060009400,OEXT2060027200,,sn_si-kg,206,00000,,0.0,0.000361740107176
447,2060026800,2060009400,2060009300,0,0,107,000,-,ÇÏ¾á¸¶À»2±æ,0,000,0,0,0,0,,5,,,OEXT2060009400,OEXT2060009300,OEXT2060026800,,sn_si-kg,206,00000,,0.0,0.00130799418347
448,2060023600,2060009000,2060008300,0,0,107,000,-,±¹³íµé±æ,0,000,0,0,0,0,,5,,,OEXT2060009000,OEXT2060008300,OEXT2060023600,,sn_si-kg,206,00000,,0.0,0.000763535943423
449,2060025600,2060008900,2060009000,0,0,107,000,-,ÇÏ¾á¸¶À»±æ,0,000,0,0,0,0,,5,,,OEXT2060008900,OEXT2060009000,OEXT2060025600,,sn_si-kg,206,00000,,0.0,0.000481626420809
450,2060025000,2060008800,2060008900,0,0,107,000,-,ÇÏ¾á¸¶À»±æ,0,000,0,0,0,0,,5,,,OEXT2060008800,OEXT2060008900,OEXT2060025000,,sn_si-kg,206,00000,,0.0,0.0013112548611
451,2060083400,2060026700,2060026200,0,0,107,000,-,Á¤ÀÚºô¶ó±æ,0,000,0,0,0,0,,5,,,OEXT2060026700,OEXT2060026200,OEXT2060083400,,sn_si-kg,206,00000,,0.0,0.000972393525822
452,2060078000,2060026100,2060024500,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,,5,,,OEXT2060026100,OEXT2060024500,OEXT2060078000,,sn_si-kg,206,00000,,0.0,0.00190937579393
453,2060073600,2060024500,2060023000,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,,5,,,OEXT2060024500,OEXT2060023000,OEXT2060073600,,sn_si-kg,206,00000,,0.0,0.00130215625121
454,2060061800,2060020000,2060019900,0,0,107,000,-,±Ã³»´Ù¸®±æ,0,000,0,0,0,0,,5,,,OEXT2060020000,OEXT2060019900,OEXT2060061800,,sn_si-kg,206,00000,,0.0,0.000866875484857
455,2060062200,2060020100,2060020000,0,0,107,003,-,´ÀÆ¼¸¶À»±æ,0,000,0,0,0,0,,5,,,OEXT2060020100,OEXT2060020000,OEXT2060062200,,sn_si-kg,206,00000,,0.0,0.00178827235698
456,2060044000,2060014800,2060014300,0,0,107,000,-,³»Á¤·Î,0,000,0,0,0,0,,5,,,OEXT2060014800,OEXT2060014300,OEXT2060044000,,sn_si-kg,206,00000,,0.0,0.000978345143483
457,2060073500,2060023000,2060023100,0,0,107,000,-,¹éÇöÁßÇÐ±æ,0,000,0,0,0,0,,5,,,OEXT2060023000,OEXT2060023100,OEXT2060073500,,sn_si-kg,206,00000,,0.0,0.00184431220367
458,2060077900,2060024400,2060025500,0,0,107,000,-,½¡³»±æ,0,000,0,0,0,0,,5,,,OEXT2060024400,OEXT2060025500,OEXT2060077900,,sn_si-kg,206,00000,,0.0,0.00138025692587
459,2060074900,2060023500,2060024100,0,0,107,000,-,½¡³»1±æ,0,000,0,0,0,0,,5,,,OEXT2060023500,OEXT2060024100,OEXT2060074900,,sn_si-kg,206,00000,,0.0,0.00100875697867
460,2060068600,2060021600,2060023000,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,,5,,,OEXT2060021600,OEXT2060023000,OEXT2060068600,,sn_si-kg,206,00000,,0.0,0.000763218639227
461,2060063300,2060020200,2060021700,0,0,107,000,-,Á¤ÀÚÁß¾Ó±æ,0,000,0,0,0,0,,5,,,OEXT2060020200,OEXT2060021700,OEXT2060063300,,sn_si-kg,206,00000,,0.0,0.00119083112807
462,2060069000,2060021700,2060023100,0,0,107,000,-,Á¤ÀÚÁß¾Ó±æ,0,000,0,0,0,0,,5,,,OEXT2060021700,OEXT2060023100,OEXT2060069000,,sn_si-kg,206,00000,,0.0,0.000765001923487
463,2060068400,2060021600,2060021700,0,0,107,000,-,Á¤ÀÚ´É°ñ±æ,0,000,0,0,0,0,,5,,,OEXT2060021600,OEXT2060021700,OEXT2060068400,,sn_si-kg,206,00000,,0.0,0.0018512717797
