,LINK_ID,Source,Target,ROAD_USE,LANES,ROAD_RANK,ROAD_NAME,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,REMARK,USER_ID,WORKSTATE,DEPT_CODE,STNL_REG,ROAD_TYPE,ROAD_NO,TMPID,UPLOAD_ID,SOSFNODEID,SOSTNODEID,SHAPE_STLe
32,2060162300,2060051500,2060051400,0,0.0,107,¸ÅÈ­¸¶À»±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060051500,OEXT2060051400,125.234576712
33,2060148700,2060047900,2060047100,0,0.0,107,¹ø¿µ·Î,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060047900,OEXT2060047100,128.259645634
34,2060147700,2060047100,2060046600,0,0.0,107,¹ø¿µ·Î,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060047100,OEXT2060046600,135.320263973
35,2060142300,2060045900,2060045100,0,0.0,107,ÇÏÅ¾·Î,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060045900,OEXT2060045100,279.90778207
36,2060148900,2060047100,2060049300,0,0.0,107,µ¹¸¶·Î,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060047100,OEXT2060049300,199.497893519
37,2060155500,2060049300,2060051400,0,0.0,107,µ¹¸¶·Î,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060049300,OEXT2060051400,204.394519356
38,2060085300,2060001300,2060027400,0,0.0,107,È¿Çà2±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060001300,OEXT2060027400,55.107603346
39,2060067400,2060000800,2060021400,0,0.0,107,µ¿¹®±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060000800,OEXT2060021400,225.28411569
40,2060083300,2060001200,2060026600,0,0.0,107,ÃÊ¿ø±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060001200,OEXT2060026600,70.395291579
41,2060075100,2060023600,2060001000,0,0.0,107,Àå¾È±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060023600,OEXT2060001000,258.656783347
42,2060072400,2060022600,2060000900,0,0.0,107,¼¼Áý±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060022600,OEXT2060000900,211.646333147
43,2060058700,2060000700,2060019000,0,0.0,107,ºÐ´ç·Î,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060000700,OEXT2060019000,295.264014574
44,2060159900,2060050500,2060052700,0,0.0,107,Å¾°ñ1±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060050500,OEXT2060052700,187.682813099
45,2060160500,2060050600,2060052900,0,0.0,107,¼Û¸²·Î,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060050600,OEXT2060052900,198.285398439
46,2060086300,2060027000,2060027500,0,0.0,107,³»Á¤·Î,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060027000,OEXT2060027500,93.0376122399
47,2060165800,2060052300,2060054500,0,0.0,107,ÅÍ¹Ì³Î±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060052300,OEXT2060054500,165.719301341
48,2060165200,2060052200,2060052500,0,0.0,107,-,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060052200,OEXT2060052500,75.029162406
49,2060160800,2060050900,2060050800,0,0.0,107,-,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060050900,OEXT2060050800,74.1203333423
50,2060166200,2060052500,2060053600,0,0.0,107,¾ßÅ¾±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060052500,OEXT2060053600,175.375864606
51,2060158200,2060050100,2060050900,0,0.0,107,¾ßÅ¾±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060050100,OEXT2060050900,174.262769076
52,2060084300,2060026400,2060029400,0,0.0,107,¼ö³»1±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060026400,OEXT2060029400,492.372836783
53,2060124000,2060002801,2060039300,0,0.0,105,-,0,106,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,001,57,,,OEXT2060002801,OEXT2060039300,225.794289072
54,2060124300,2060039300,2060040700,0,0.0,107,-,0,105,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060039300,OEXT2060040700,426.435255496
55,2060001602,2060001702,2060001701,0,0.0,105,Áö¹æµµ23È£¼±,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,001,23,,,OEXT2060001702,OEXT2060001701,230.169330306
56,2060067700,2060001702,2060021500,0,0.0,107,±Ã³»±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060001702,OEXT2060021500,226.122011607
57,2060067800,2060021500,2060001702,0,0.0,107,±Ã³»±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060021500,OEXT2060001702,226.026253045
58,2060067900,2060021500,2060022300,0,0.0,107,±Ã³»±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060021500,OEXT2060022300,192.077222012
59,2060068000,2060022300,2060021500,0,0.0,107,±Ã³»±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060022300,OEXT2060021500,194.646578178
60,2060071100,2060022300,2060023400,0,0.0,107,±Ã³»±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060022300,OEXT2060023400,386.304605345
61,2060071200,2060023400,2060022300,0,0.0,107,±Ã³»±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060023400,OEXT2060022300,386.908738279
62,2060145600,2060046100,2060046700,0,0.0,107,ÇÏÅ¾·Î,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060046100,OEXT2060046700,254.185764892
63,2060145700,2060046700,2060046100,0,0.0,107,ÇÏÅ¾·Î,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060046700,OEXT2060046100,251.573910138
64,2060004600,2060002100,2060002200,0,0.0,105,¼­Çö·Î,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,57,,,OEXT2060002100,OEXT2060002200,233.369072063
65,2060004200,2060002000,2060002100,0,0.0,105,¼­Çö·Î,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,57,,,OEXT2060002000,OEXT2060002100,433.25527256
66,2060004000,2060001900,2060002000,0,0.0,105,¼­Çö·Î,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,57,,,OEXT2060001900,OEXT2060002000,187.055509119
67,2060003600,2060001600,2060001900,0,0.0,105,¼­Çö·Î,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,57,,,OEXT2060001600,OEXT2060001900,512.381852952
68,2060005300,2060002700,2060002500,0,0.0,105,¼­Çö·Î,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,57,,,OEXT2060002700,OEXT2060002500,169.582034655
69,2060004700,2060002500,2060002200,0,0.0,105,¼­Çö·Î,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,57,,,OEXT2060002500,OEXT2060002200,170.71517911
70,2060004500,2060002200,2060002100,0,0.0,105,¼­Çö·Î,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,57,,,OEXT2060002200,OEXT2060002100,233.331752659
71,2060124600,2060039400,2060040500,0,0.0,107,-,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060039400,OEXT2060040500,916.616819149
72,2060125800,2060040400,2060039800,0,0.0,107,-,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060040400,OEXT2060039800,131.307601289
73,2060108800,2060034500,2060034900,0,0.0,107,»õ¸¶À»±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060034500,OEXT2060034900,457.581331738
74,2060129000,2060041600,2060041000,0,0.0,107,ÅºÃµ¿ì·Î,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060041600,OEXT2060041000,282.742765387
75,2060121600,2060038500,2060038300,0,0.0,107,È²»õ¿ï1±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060038500,OEXT2060038300,75.4274089974
76,2060121800,2060038500,2060038400,0,0.0,107,-,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060038500,OEXT2060038400,82.3219421065
77,2060122200,2060038900,2060038500,0,0.0,107,È²»õ¿ï1±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060038900,OEXT2060038500,93.2202023191
78,2060120600,2060038300,2060038000,0,0.0,107,»õµ¿¾È±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060038300,OEXT2060038000,71.1989553542
79,2060101600,2060032600,2060031900,0,0.0,107,¼­ÇöÁß¾Ó±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060032600,OEXT2060031900,91.6127821595
80,2060095200,2060030800,2060029900,0,0.0,107,-,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060030800,OEXT2060029900,372.585457204
81,2060126800,2060041000,2060040200,0,0.0,107,±¸·¿µé±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060041000,OEXT2060040200,236.725765119
82,2060126500,2060040000,2060040200,0,0.0,107,±¸·¿µé±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060040000,OEXT2060040200,175.552426122
83,2060123000,2060002500,2060038900,0,0.0,107,È²»õ¿ï±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060002500,OEXT2060038900,78.9656150116
84,2060120200,2060038300,2060037900,0,0.0,107,ÅºÃµÁß·Î,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060038300,OEXT2060037900,85.0124577185
85,2060120400,2060038400,2060037900,0,0.0,107,È²»õ¿ï2±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060038400,OEXT2060037900,74.8935041335
86,2060118600,2060037900,2060037400,0,0.0,107,È²»õ¿ï2±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060037900,OEXT2060037400,74.1337339028
87,2060110000,2060038000,2060034800,0,0.0,107,»õµ¿¾È±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060038000,OEXT2060034800,620.690842383
88,2060111200,2060035600,2060035300,0,0.0,107,ÅºÃµÁß·Î,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060035600,OEXT2060035300,74.5747937824
89,2060119400,2060038200,2060037600,0,0.0,107,È²»õ¿ï±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060038200,OEXT2060037600,118.924164103
90,2060101200,2060032700,2060031700,0,0.0,107,ÅºÃµÁß·Î,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060032700,OEXT2060031700,178.930614971
91,2060102200,2060032400,2060032000,0,0.0,107,ÃÊ¸²±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060032400,OEXT2060032000,74.9851191935
92,2060100200,2060031700,2060031400,0,0.0,107,ÃÊ¸²1±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060031700,OEXT2060031400,82.7034477334
93,2060096200,2060030900,2060030100,0,0.0,107,ÃÊ¸²2±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060030900,OEXT2060030100,83.0470414159
94,2060108400,2060034800,2060034400,0,0.0,107,»õµ¿¾È±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060034800,OEXT2060034400,77.9456263887
95,2060111400,2060036300,2060035300,0,0.0,107,ºÐ´ç·Î,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060036300,OEXT2060035300,211.935624078
96,2060087400,2060031600,2060027500,0,0.0,107,¼ö³»·Î,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060031600,OEXT2060027500,600.74227924
97,2060108600,2060035300,2060034400,0,0.0,107,ºÐ´ç·Î,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060035300,OEXT2060034400,131.054363382
98,2060103200,2060033200,2060032400,0,0.0,107,¼ö³»·Î,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060033200,OEXT2060032400,127.288576005
99,2060103000,2060032700,2060032300,0,0.0,107,ÃÊ¸²±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060032700,OEXT2060032300,81.6762529825
100,2060106600,2060034400,2060033800,0,0.0,107,ºÐ´ç·Î,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060034400,OEXT2060033800,131.610395145
101,2060120800,2060038800,2060038100,0,0.0,107,¾çÇö±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060038800,OEXT2060038100,121.980619556
102,2060109800,2060034800,2060035400,0,0.0,107,»õµ¿¾È±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060034800,OEXT2060035400,63.4627719986
103,2060100400,2060032300,2060031400,0,0.0,107,¸¶·çµé±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060032300,OEXT2060031400,182.593856604
104,2060102000,2060032300,2060032000,0,0.0,107,ÃÊ¸²±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060032300,OEXT2060032000,46.6576624248
105,2060113000,2060036100,2060035700,1,0.0,107,»õµ¿¾È1±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060036100,OEXT2060035700,91.2926428253
106,2060122000,2060038700,2060038400,0,0.0,107,È²»õ¿ï2±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060038700,OEXT2060038400,87.863317906
107,2060119800,2060038400,2060037700,0,0.0,107,-,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060038400,OEXT2060037700,99.1197866192
108,2060121000,2060038700,2060038200,0,0.0,107,È²»õ¿ï±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060038700,OEXT2060038200,96.9707265272
109,2060118200,2060037700,2060037300,0,0.0,107,È²»õ¿ï3±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060037700,OEXT2060037300,74.4298463658
110,2060154400,2060048900,2060049600,0,0.0,107,¹ø¿µ·Î,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060048900,OEXT2060049600,163.430402347
111,2060163400,2060051800,2060051700,0,0.0,107,¾ßÅ¾°ø¿ø±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060051800,OEXT2060051700,112.309352593
112,2060170400,2060053900,2060054200,0,0.0,107,Àå¹Ì·Î,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060053900,OEXT2060054200,221.717208848
113,2060157800,2060051000,2060050000,0,0.0,107,¹éÈ­Á¡±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060051000,OEXT2060050000,164.709001609
114,2060157600,2060051000,2060049900,0,0.0,107,¹éÈ­Á¡±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060051000,OEXT2060049900,228.842582681
115,2060133800,2060042500,2060042900,0,0.0,107,¹æ¾Æ´Ù¸®±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060042500,OEXT2060042900,56.5876938272
116,2060152800,2060051300,2060048500,0,0.0,107,-,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060051300,OEXT2060048500,228.46817679
117,2060134800,2060043000,2060042900,0,0.0,107,-,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060043000,OEXT2060042900,344.113729022
118,2060137600,2060043700,2060043900,0,0.0,107,-,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060043700,OEXT2060043900,176.126934828
119,2060134400,2060042800,2060042900,1,0.0,107,-,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060042800,OEXT2060042900,189.965848448
120,2060134900,2060042900,2060043000,0,0.0,107,-,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060042900,OEXT2060043000,319.26701249
121,2060100600,2060034500,2060031500,0,0.0,107,µ¹¸¶·Î,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060034500,OEXT2060031500,442.004817869
122,2060091800,2060030000,2060028800,0,0.0,107,¸Ô°Å¸®±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060030000,OEXT2060028800,138.37586009
123,2060124400,2060039600,2060039400,0,0.0,107,-,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060039600,OEXT2060039400,153.732802907
124,2060109000,2060035000,2060034500,0,0.0,107,»õ¸¶À»±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060035000,OEXT2060034500,1068.77713998
125,2060100000,2060035000,2060031300,0,0.0,107,¹®Á¤±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060035000,OEXT2060031300,518.770134255
126,2060093600,2060031000,2060029200,0,0.0,107,ÃÊ¸²±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060031000,OEXT2060029200,268.577858947
127,2060124700,2060040500,2060039400,0,0.0,107,-,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060040500,OEXT2060039400,916.727587951
128,2060095100,2060030500,2060029900,0,0.0,107,¼­Çö½Ã¹ü±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060030500,OEXT2060029900,95.0886444061
129,2060108100,2060001900,2060034900,0,0.0,107,-,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060001900,OEXT2060034900,140.384353806
130,2060097300,2060033400,2060030500,0,0.0,107,-,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060033400,OEXT2060030500,518.873629897
131,2060123900,2060002500,2060040200,0,0.0,107,´©¿¡±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060002500,OEXT2060040200,292.261093817
132,2060121500,2060038300,2060002200,0,0.0,107,ÅºÃµÁß·Î,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060038300,OEXT2060002200,75.8671917202
133,2060121700,2060038300,2060038500,0,0.0,107,È²»õ¿ï1±æ,0,000,0.0,0,0.0,0.0,,sn_si-kg,5,00000,206,000,-,,,OEXT2060038300,OEXT2060038500,75.4274089967
